labels	text
O O O B_transport_type O	i want a train ticket
O O O O O O B_weather_descriptor B_date I_date O O O O O O O O O O O	please tell me the chances of rain this week for zip code twenty nine thousand nine hundred and seventy eight
O O O O O O O	tell me the singer of this track
O O O O O	will you shut up .
O O O O O B_food_type O B_timeofday I_timeofday B_event_name I_event_name O O O O O O	remember i 've ordered a cake for tonight 's birthday party let me know the status please
O O O O O B_place_name	what time is it in akron
O O O O O O O	what day of the month is it
O O O O O O O	olly that 's enough , stop .
O O B_radio_name I_radio_name I_radio_name I_radio_name I_radio_name O	radio play nine hundred and eighty nine please
O O O B_food_type I_food_type I_food_type O	can you eat sweet potato greens raw
O O O O O O O	yeap you 've got command correcly .
O O O O B_definition_word	define what 's a goalkeeper
O O O	who sings this
O O B_currency_name O O O B_currency_name	how many dollars are in a euro
O O O O O B_definition_word I_definition_word	what is the meaning of this word
O O O O O O O	how much is twelve divided by four
O O O O O O O	what is that one more time .
O O O O O O O O O O	your answer was not what i was looking for .
O O O B_color_type O O	give me some lavender toned light
O O O O O B_place_name	what is the time in london
O O O O O B_news_topic I_news_topic	give me the latest on paul ryan
O	louder
O O O O B_coffee_type O	can i have an espresso please
O O O O O O O O O O O O	is it true the hanging tree really had someone hung from it
O O B_person I_person O O	show me derek 's contact information
O O O O O B_business_name I_business_name	can i get takeaway from arby 's
O O O O O O	please check and confirm detail .
O O O O	get command exactly .
O O O O O O B_person	did i get an email from mike
O B_podcast_descriptor I_podcast_descriptor O B_podcast_name I_podcast_name	play episode two of the intern
O O O O B_person O O O O O O O	send an email to fred from work he is in my contacts
O O O O O O O O	tune in to my favorite radio station please
O O O O O O	dim the lights to level two
O B_business_type O O O	what bars are around me
O O O O O B_timeofday	is there anything to do tonight
O O O O	turn down the speakers
O O O O O O B_date I_date	what do i have scheduled on july seventh
O O B_alarm_type I_alarm_type O O O O O O B_time I_time O	set a continuous alarm without the option to snooze for seven am please
O O O O	produce a new register
O O O	start robot vacuum
O O O	close the light
O O O O	where is my food
O O O O O O O O B_business_name I_business_name	do you have the mailing address for the electric company
O O O O	please play the radio
B_place_name I_place_name O	home town weather
O O O O O O B_timeofday I_timeofday	please turn off my alarm for this evening
O O O O O O B_event_name I_event_name	is my reminder alarm set for dance class
O O O O O B_place_name O O	what time i sit in china right now
O O O O O O O O O	could you please yell the answer out to me
O O O O O O O B_place_name B_timeofday	do the knicks have a game at home tonight
O O O O O B_podcast_descriptor B_podcast_name I_podcast_name I_podcast_name I_podcast_name O	let me listen to the latest lovett or leave it podcast
O O O O O O B_food_type B_business_type O B_place_name I_place_name	can you tell me about expensive sushi restaurants in west philadelphia
O O O O O O O O O O O	thanks but i think that was not the correct command .
O O O B_timeofday O B_place_name O O O O O B_place_name	if it is noon in virginia what time is it in california
O O O O O O O O	subtract sixty from two hundred and forty four
O O B_food_type	recipe for spaghetti
O O O O O B_definition_word	how does merriam webster define ultra
O O O O O	start the satellite music feed
O O O O O O B_relation I_relation	have i received any emails from my father
O O O O O O	erase all content in my calendar
O O O O B_change_amount I_change_amount	set the music volume to ninety
O O O O B_game_name	i need to play sims
O O O O O B_definition_word	what is the definition of god
O O O O O B_business_name	what is the price for marvel
U_media_type B_business_name I_business_name I_business_name I_business_name O O O O O O O	tweet paula deen 's restaurant that the line is always too long
O O B_person I_person I_person I_person B_relation O O	what does jon bon jovi 's wife look like
O O O O O O B_time	let me know when it is ten
U_media_type O O O O O O	tweet long wait time and unprofessional employees
O O O O O O O O B_house_place I_house_place O B_color_type	hi olly change the color of lights in my room to red
O O B_person I_person I_person O	when is stassi schroedder 's birthday
O O O O O O B_date	have i set any alarm for today
U_player_setting B_audiobook_name I_audiobook_name I_audiobook_name	continue pride and prejudice
O O B_house_place I_house_place O B_change_amount I_change_amount I_change_amount	set the living room lights to fifty percent
O O O O O O	remove number three alarm of list
O O O O O B_date I_date O B_date I_date O O O B_business_name	what is the difference between yesterday 's and today 's stock prices for walmart
O O O O O B_definition_word	what are the definitions of orange
O O O O	play random radio station
O O O O O O	olly will you stop it .
O O O O B_business_type O O O O O O	please give me all shop names in a two mile radius
O O O O	could you speak louder
O O O O B_business_name O	display stock price for lexmark international
O O O B_transport_type O B_transport_agency	book an outstation cab of ola
O O O O O O	that is unimportant , olly .
O O O B_device_type O O O O	please set the vacuum to start going now
O O B_podcast_descriptor I_podcast_descriptor I_podcast_descriptor	play the next podcast episode
O O O O O B_list_name I_list_name O	what is included in the tour 's list
B_movie_name I_movie_name	ocean eleven
O O B_person I_person	info of rowan atkinson
O O O O O O O B_place_name	what will be the time now in washington
O O B_definition_word I_definition_word I_definition_word I_definition_word O	what does apple of my eye mean
O O O O O O B_time_zone O O B_time_zone I_time_zone	what is the time difference between eastern time and pacific time
O O B_device_type I_device_type I_device_type	turn on robot vacuum cleaner
O O O O O O O	can you place the sound on mute
O O O O O B_place_name O O	what time is it in karachi right now
O O O O O O O	olly could you just cancel please .
O O O O O	please tell me a joke
O O B_person I_person I_person B_personal_info I_personal_info	tell me joe joe 's home address
O O O O B_place_name O B_date	what 's happening in world news today
O O B_audiobook_name I_audiobook_name O O O O	open the davinci code where i left off
O O O O O O O O O	s2 , i am unclear about your words .
O O O O B_currency_name O B_currency_name	how much is one dollar in pounds
O O O O B_ingredient O O B_cooking_type B_food_type I_food_type	what temperature should the oil be for frying french fries
O O	mute immediately
O O O O	turn off overhead light
O O O O O O	i like you stop it .
O O O O O B_definition_word	give me the definition of arrow
O O O	yes perfectly .
O O O O O O O	what is the title of this song
O O O O O O	please check my coming up events
O O O O O	when is boy band playing
O O O O O O	can you create a new list
O O O O O	play the radio music band
O B_person	call sarah
O O O O O	good response to command .
O O O	make lights brightener
O O O O O O O	make me a cup of coffee please
O O O O O O O O	are there any special events in my town
O O O O	yeap strongly agreed .
O O O O O O O	want to play a game with me
O O O O B_business_type I_business_type O B_place_name	what is the best shop restaurant around angel
O O O O O B_currency_name O B_currency_name I_currency_name	what the conversion rate from yen to us dollars
O O O	remove set alarm
O O O O O B_date	should i bring an umbrella today
O O O O O O O	read that list back to me please
O O O O B_list_name I_list_name O O	delete from playlist my old english songs list
O O O B_podcast_descriptor I_podcast_descriptor	continue onto the next podcast
O O O O O	i ca n't see anything
U_player_setting O O	repeat the music
O O O O O	what 's thirteen plus fourteen
O O O O O	do n't get this .
O B_person I_person O	open terry 's email
O O O O O B_news_topic I_news_topic O B_place_name	what is the news about terrorist attack in afghanistan
O O B_device_type I_device_type	start a vacuum cleaner
O O B_transport_agency	set up uber
O O O O O O O O O O O B_place_name I_place_name	where 's the best and most affordable place to stay in san diego
O O O O	show me events nearby
O O O O O B_playlist_name O	initiate the music on the electronic playlist
O O B_list_name I_list_name I_list_name O B_date I_date	remove my list of notes from last week
